"seed","PLci","percolation"
227,0.0436507936507936,28
228,0.0277777777777778,30
229,0.0436507936507936,32
230,0.0277777777777778,34
231,0.0277777777777778,30
232,0.0436507936507936,30
233,0.0476190476190476,90
234,0.0595238095238095,66
235,0.0476190476190476,69
236,0.0436507936507936,50
237,0.0476190476190476,57
238,0.0357142857142857,38
239,0.0476190476190476,57
240,0.0396825396825397,11
241,0.0436507936507936,74
242,0.0436507936507936,70
243,0.0436507936507936,40
244,0.0277777777777778,54
245,0.0476190476190476,114
246,0.0476190476190476,105
247,0.0555555555555556,105
248,0.0555555555555556,105
249,0.0436507936507936,92
250,0.0515873015873016,52
251,0.0515873015873016,40
252,0.0515873015873016,42
